"","Overall","List_Number"
"Sweets_g_24h_missing...5798",0,61
"Total_g_8h_missing...5799",0,61
"Total_g_24h_missing...5800",0,61
"Staples_bin_8h_missing...5801",0,61
"Staples_bin_24h_missing...5802",0,61
"Vegetables_bin_8h_missing...5803",0,61
"Vegetables_bin_24h_missing...5804",0,61
"Fruits_bin_8h_missing...5805",0,61
"Fruits_bin_24h_missing...5806",0,61
"Animal_Foods_bin_8h_missing...5807",0,61
"Animal_Foods_bin_24h_missing...5808",0,61
"Dairy_Products_bin_8h_missing...5809",0,61
"Dairy_Products_bin_24h_missing...5810",0,61
"Legumes_Nuts_bin_8h_missing...5811",0,61
"Legumes_Nuts_bin_24h_missing...5812",0,61
"Sweets_bin_8h_missing...5813",0,61
"Sweets_bin_24h_missing...5814",0,61
"Meal_bin_8h_missing...5815",0,61
"Meal_bin_24h_missing...5816",0,61
"PPG_spike_prev_missing...5817",0,61
"Vegetables_g_24h...5818",100,62
"Day...5819",74.4022622296072,62
"Staples_g...5820",20.7809837040199,62
"Non.insulin.hypoglycemic.agents...5821",0,62
"basal_insulin...5822",0,62
"bolus_insulin...5823",0,62
"Intermediate_insulin...5824",0,62
"Staples_bin...5825",0,62
"Vegetables_g...5826",0,62
"Vegetables_bin...5827",0,62
"Fruits_g...5828",0,62
"Fruits_bin...5829",0,62
"Animal_Foods_g...5830",0,62
"Animal_Foods_bin...5831",0,62
"Dairy_Products_g...5832",0,62
"Dairy_Products_bin...5833",0,62
"Legumes_Nuts_g...5834",0,62
"Legumes_Nuts_bin...5835",0,62
"Sweets_g...5836",0,62
"Sweets_bin...5837",0,62
"total_g...5838",0,62
"basal_insulin_dose...5839",0,62
"bolus_insulin_dose...5840",0,62
"intermediate_insulin_dose...5841",0,62
"Insulin_Basal_Time...5842",0,62
"Intermediate_insulin_Time...5843",0,62
"Bolus_insulin_Time...5844",0,62
"Non_Insulin_Time...5845",0,62
"bolus_insulin_dose_time...5846",0,62
"basal_insulin_dose_time...5847",0,62
"intermediate_insulin_dose_time...5848",0,62
"day...5849",0,62
"month...5850",0,62
"Staples_g_8h...5851",0,62
"Staples_g_24h...5852",0,62
"Vegetables_g_8h...5853",0,62
"Fruits_g_8h...5854",0,62
"Fruits_g_24h...5855",0,62
"Animal_Foods_g_8h...5856",0,62
"Animal_Foods_g_24h...5857",0,62
"Dairy_Products_g_8h...5858",0,62
"Dairy_Products_g_24h...5859",0,62
"Legumes_Nuts_g_8h...5860",0,62
"Legumes_Nuts_g_24h...5861",0,62
"Sweets_g_8h...5862",0,62
"Sweets_g_24h...5863",0,62
"Total_g_8h...5864",0,62
"Total_g_24h...5865",0,62
"Staples_bin_8h...5866",0,62
"Staples_bin_24h...5867",0,62
"Vegetables_bin_8h...5868",0,62
"Vegetables_bin_24h...5869",0,62
"Fruits_bin_8h...5870",0,62
"Fruits_bin_24h...5871",0,62
"Animal_Foods_bin_8h...5872",0,62
"Animal_Foods_bin_24h...5873",0,62
"Dairy_Products_bin_8h...5874",0,62
"Dairy_Products_bin_24h...5875",0,62
"Legumes_Nuts_bin_8h...5876",0,62
"Legumes_Nuts_bin_24h...5877",0,62
"Sweets_bin_8h...5878",0,62
"Sweets_bin_24h...5879",0,62
"Meal_bin_8h...5880",0,62
"Meal_bin_24h...5881",0,62
"Hour...5882",0,62
"Meal_time...5883",0,62
"weekday_num...5884",0,62
"PPG_spike_prev...5885",0,62
"Staples_g_8h_missing...5886",0,62
"Staples_g_24h_missing...5887",0,62
"Vegetables_g_8h_missing...5888",0,62
"Vegetables_g_24h_missing...5889",0,62
"Fruits_g_8h_missing...5890",0,62
"Fruits_g_24h_missing...5891",0,62
"Animal_Foods_g_8h_missing...5892",0,62
"Animal_Foods_g_24h_missing...5893",0,62
"Dairy_Products_g_8h_missing...5894",0,62
"Dairy_Products_g_24h_missing...5895",0,62
"Legumes_Nuts_g_8h_missing...5896",0,62
"Legumes_Nuts_g_24h_missing...5897",0,62
"Sweets_g_8h_missing...5898",0,62
"Sweets_g_24h_missing...5899",0,62
"Total_g_8h_missing...5900",0,62
"Total_g_24h_missing...5901",0,62
"Staples_bin_24h_missing...5902",0,62
"Vegetables_bin_24h_missing...5903",0,62
"Fruits_bin_24h_missing...5904",0,62
"Animal_Foods_bin_24h_missing...5905",0,62
"Dairy_Products_bin_24h_missing...5906",0,62
"Legumes_Nuts_bin_24h_missing...5907",0,62
"Sweets_bin_24h_missing...5908",0,62
"Meal_bin_24h_missing...5909",0,62
"PPG_spike_prev_missing...5910",0,62
"weekday_num...5911",100,63
"total_g...5912",95.2201014719806,63
"Animal_Foods_bin_8h...5913",81.381503406417,63
"Total_g_8h...5914",15.832952979454,63
"Non.insulin.hypoglycemic.agents...5915",0,63
"basal_insulin...5916",0,63
"bolus_insulin...5917",0,63
"Intermediate_insulin...5918",0,63
"Staples_g...5919",0,63
"Staples_bin...5920",0,63
"Vegetables_g...5921",0,63
"Vegetables_bin...5922",0,63
"Fruits_g...5923",0,63
"Fruits_bin...5924",0,63
"Animal_Foods_g...5925",0,63
"Animal_Foods_bin...5926",0,63
"Dairy_Products_g...5927",0,63
"Dairy_Products_bin...5928",0,63
"Legumes_Nuts_g...5929",0,63
"Legumes_Nuts_bin...5930",0,63
"Sweets_g...5931",0,63
"Sweets_bin...5932",0,63
"Day...5933",0,63
"basal_insulin_dose...5934",0,63
"bolus_insulin_dose...5935",0,63
"intermediate_insulin_dose...5936",0,63
"Insulin_Basal_Time...5937",0,63
"Intermediate_insulin_Time...5938",0,63
"Bolus_insulin_Time...5939",0,63
"Non_Insulin_Time...5940",0,63
"bolus_insulin_dose_time...5941",0,63
"basal_insulin_dose_time...5942",0,63
"intermediate_insulin_dose_time...5943",0,63
"day...5944",0,63
"month...5945",0,63
"Staples_g_8h...5946",0,63
"Staples_g_24h...5947",0,63
"Vegetables_g_8h...5948",0,63
"Vegetables_g_24h...5949",0,63
"Fruits_g_8h...5950",0,63
"Fruits_g_24h...5951",0,63
"Animal_Foods_g_8h...5952",0,63
"Animal_Foods_g_24h...5953",0,63
"Dairy_Products_g_8h...5954",0,63
"Dairy_Products_g_24h...5955",0,63
"Legumes_Nuts_g_8h...5956",0,63
"Legumes_Nuts_g_24h...5957",0,63
"Sweets_g_8h...5958",0,63
"Sweets_g_24h...5959",0,63
"Total_g_24h...5960",0,63
"Staples_bin_8h...5961",0,63
"Staples_bin_24h...5962",0,63
"Vegetables_bin_8h...5963",0,63
"Vegetables_bin_24h...5964",0,63
"Fruits_bin_8h...5965",0,63
"Fruits_bin_24h...5966",0,63
"Animal_Foods_bin_24h...5967",0,63
"Dairy_Products_bin_8h...5968",0,63
"Dairy_Products_bin_24h...5969",0,63
"Legumes_Nuts_bin_8h...5970",0,63
"Legumes_Nuts_bin_24h...5971",0,63
"Sweets_bin_8h...5972",0,63
"Sweets_bin_24h...5973",0,63
"Meal_bin_8h...5974",0,63
"Meal_bin_24h...5975",0,63
"Hour...5976",0,63
"Meal_time...5977",0,63
"PPG_spike_prev...5978",0,63
"Staples_g_8h_missing...5979",0,63
"Staples_g_24h_missing...5980",0,63
"Vegetables_g_8h_missing...5981",0,63
"Vegetables_g_24h_missing...5982",0,63
"Fruits_g_8h_missing...5983",0,63
"Fruits_g_24h_missing...5984",0,63
"Animal_Foods_g_8h_missing...5985",0,63
"Animal_Foods_g_24h_missing...5986",0,63
"Dairy_Products_g_8h_missing...5987",0,63
"Dairy_Products_g_24h_missing...5988",0,63
"Legumes_Nuts_g_8h_missing...5989",0,63
"Legumes_Nuts_g_24h_missing...5990",0,63
"Sweets_g_8h_missing...5991",0,63
"Sweets_g_24h_missing...5992",0,63
"Total_g_8h_missing...5993",0,63
"Total_g_24h_missing...5994",0,63
"Staples_bin_24h_missing...5995",0,63
"Vegetables_bin_24h_missing...5996",0,63
"Fruits_bin_24h_missing...5997",0,63
"Animal_Foods_bin_24h_missing...5998",0,63
"Dairy_Products_bin_24h_missing...5999",0,63
"Legumes_Nuts_bin_24h_missing...6000",0,63
"Sweets_bin_24h_missing...6001",0,63
"Meal_bin_24h_missing...6002",0,63
"PPG_spike_prev_missing...6003",0,63
"Vegetables_g...6004",100,64
"Staples_g_8h_missing...6005",33.4228213874049,64
"Vegetables_g_8h_missing...6006",7.71609156312647,64
"Fruits_g_8h_missing...6007",5.1070969080338,64
"Legumes_Nuts_g_8h_missing...6008",2.57361470892949,64
"Dairy_Products_g_8h_missing...6009",2.55080889588122,64
"Sweets_g_8h_missing...6010",2.53387464357942,64
"Vegetables_bin_8h...6011",1.72547341595911,64
"Non.insulin.hypoglycemic.agents...6012",0,64
"basal_insulin...6013",0,64
"bolus_insulin...6014",0,64
"Intermediate_insulin...6015",0,64
"Staples_g...6016",0,64
"Staples_bin...6017",0,64
"Vegetables_bin...6018",0,64
"Fruits_g...6019",0,64
"Fruits_bin...6020",0,64
"Animal_Foods_g...6021",0,64
"Animal_Foods_bin...6022",0,64
"Dairy_Products_g...6023",0,64
"Dairy_Products_bin...6024",0,64
"Legumes_Nuts_g...6025",0,64
"Legumes_Nuts_bin...6026",0,64
"Sweets_g...6027",0,64
"Sweets_bin...6028",0,64
"total_g...6029",0,64
"Day...6030",0,64
"basal_insulin_dose...6031",0,64
"bolus_insulin_dose...6032",0,64
"intermediate_insulin_dose...6033",0,64
"Insulin_Basal_Time...6034",0,64
"Intermediate_insulin_Time...6035",0,64
"Bolus_insulin_Time...6036",0,64
"Non_Insulin_Time...6037",0,64
"bolus_insulin_dose_time...6038",0,64
"basal_insulin_dose_time...6039",0,64
"intermediate_insulin_dose_time...6040",0,64
"day...6041",0,64
"month...6042",0,64
"Staples_g_8h...6043",0,64
"Staples_g_24h...6044",0,64
"Vegetables_g_8h...6045",0,64
"Vegetables_g_24h...6046",0,64
"Fruits_g_8h...6047",0,64
"Fruits_g_24h...6048",0,64
"Animal_Foods_g_8h...6049",0,64
"Animal_Foods_g_24h...6050",0,64
"Dairy_Products_g_8h...6051",0,64
"Dairy_Products_g_24h...6052",0,64
"Legumes_Nuts_g_8h...6053",0,64
"Legumes_Nuts_g_24h...6054",0,64
"Sweets_g_8h...6055",0,64
"Sweets_g_24h...6056",0,64
"Total_g_8h...6057",0,64
"Total_g_24h...6058",0,64
"Staples_bin_8h...6059",0,64
"Staples_bin_24h...6060",0,64
"Vegetables_bin_24h...6061",0,64
"Fruits_bin_8h...6062",0,64
"Fruits_bin_24h...6063",0,64
"Animal_Foods_bin_8h...6064",0,64
"Animal_Foods_bin_24h...6065",0,64
"Dairy_Products_bin_8h...6066",0,64
"Dairy_Products_bin_24h...6067",0,64
"Legumes_Nuts_bin_8h...6068",0,64
"Legumes_Nuts_bin_24h...6069",0,64
"Sweets_bin_8h...6070",0,64
"Sweets_bin_24h...6071",0,64
"Meal_bin_8h...6072",0,64
"Meal_bin_24h...6073",0,64
"Hour...6074",0,64
"Meal_time...6075",0,64
"weekday_num...6076",0,64
"PPG_spike_prev...6077",0,64
"Staples_g_24h_missing...6078",0,64
"Vegetables_g_24h_missing...6079",0,64
"Fruits_g_24h_missing...6080",0,64
"Animal_Foods_g_8h_missing...6081",0,64
"Animal_Foods_g_24h_missing...6082",0,64
"Dairy_Products_g_24h_missing...6083",0,64
"Legumes_Nuts_g_24h_missing...6084",0,64
"Sweets_g_24h_missing...6085",0,64
"Total_g_8h_missing...6086",0,64
"Total_g_24h_missing...6087",0,64
"Staples_bin_8h_missing...6088",0,64
"Staples_bin_24h_missing...6089",0,64
"Vegetables_bin_8h_missing...6090",0,64
"Vegetables_bin_24h_missing...6091",0,64
"Fruits_bin_8h_missing...6092",0,64
"Fruits_bin_24h_missing...6093",0,64
"Animal_Foods_bin_8h_missing...6094",0,64
"Animal_Foods_bin_24h_missing...6095",0,64
"Dairy_Products_bin_8h_missing...6096",0,64
"Dairy_Products_bin_24h_missing...6097",0,64
"Legumes_Nuts_bin_8h_missing...6098",0,64
"Legumes_Nuts_bin_24h_missing...6099",0,64
"Sweets_bin_8h_missing...6100",0,64
"Sweets_bin_24h_missing...6101",0,64
"Meal_bin_8h_missing...6102",0,64
"Meal_bin_24h_missing...6103",0,64
"PPG_spike_prev_missing...6104",0,64
"total_g...6105",100,65
"PPG_spike_prev...6106",82.0521710923193,65
"Staples_g...6107",21.3249112290402,65
"day...6108",20.6059374828464,65
"Hour...6109",20.5269759451594,65
"Meal_time...6110",14.8046021739748,65
"Staples_g_8h...6111",12.0317233606439,65
"Staples_bin_8h...6112",9.70895220615109,65
"Total_g_24h...6113",7.02912455338684,65
"Day...6114",6.87891713151949,65
"Vegetables_g...6115",6.51463501985055,65
"Vegetables_bin_24h...6116",5.15200932133005,65
"Total_g_8h...6117",3.24745227414469,65
"Animal_Foods_g...6118",2.64966885184042,65
"Vegetables_bin...6119",1.78738962072809,65
"Non.insulin.hypoglycemic.agents...6120",1.5768387373767,65
"Meal_bin_8h...6121",0.90227848566521,65
"Vegetables_g_24h...6122",0.602573165703585,65
"basal_insulin...6123",0,65
"bolus_insulin...6124",0,65
"Intermediate_insulin...6125",0,65
"Staples_bin...6126",0,65
"Fruits_g...6127",0,65
"Fruits_bin...6128",0,65
"Animal_Foods_bin...6129",0,65
"Dairy_Products_g...6130",0,65
"Dairy_Products_bin...6131",0,65
"Legumes_Nuts_g...6132",0,65
"Legumes_Nuts_bin...6133",0,65
"Sweets_g...6134",0,65
"Sweets_bin...6135",0,65
"basal_insulin_dose...6136",0,65
"bolus_insulin_dose...6137",0,65
"intermediate_insulin_dose...6138",0,65
"Insulin_Basal_Time...6139",0,65
"Intermediate_insulin_Time...6140",0,65
"Bolus_insulin_Time...6141",0,65
"Non_Insulin_Time...6142",0,65
"bolus_insulin_dose_time...6143",0,65
"basal_insulin_dose_time...6144",0,65
"intermediate_insulin_dose_time...6145",0,65
"month...6146",0,65
"Staples_g_24h...6147",0,65
"Vegetables_g_8h...6148",0,65
"Fruits_g_8h...6149",0,65
"Fruits_g_24h...6150",0,65
"Animal_Foods_g_8h...6151",0,65
"Animal_Foods_g_24h...6152",0,65
"Dairy_Products_g_8h...6153",0,65
"Dairy_Products_g_24h...6154",0,65
"Legumes_Nuts_g_8h...6155",0,65
"Legumes_Nuts_g_24h...6156",0,65
"Sweets_g_8h...6157",0,65
"Sweets_g_24h...6158",0,65
"Staples_bin_24h...6159",0,65
"Vegetables_bin_8h...6160",0,65
"Fruits_bin_8h...6161",0,65
"Fruits_bin_24h...6162",0,65
"Animal_Foods_bin_8h...6163",0,65
"Animal_Foods_bin_24h...6164",0,65
"Dairy_Products_bin_8h...6165",0,65
"Dairy_Products_bin_24h...6166",0,65
"Legumes_Nuts_bin_8h...6167",0,65
"Legumes_Nuts_bin_24h...6168",0,65
"Sweets_bin_8h...6169",0,65
"Sweets_bin_24h...6170",0,65
"Meal_bin_24h...6171",0,65
"weekday_num...6172",0,65
"Staples_g_8h_missing...6173",0,65
"Staples_g_24h_missing...6174",0,65
"Vegetables_g_8h_missing...6175",0,65
"Vegetables_g_24h_missing...6176",0,65
"Fruits_g_8h_missing...6177",0,65
"Fruits_g_24h_missing...6178",0,65
"Animal_Foods_g_8h_missing...6179",0,65
"Animal_Foods_g_24h_missing...6180",0,65
"Dairy_Products_g_8h_missing...6181",0,65
"Dairy_Products_g_24h_missing...6182",0,65
"Legumes_Nuts_g_8h_missing...6183",0,65
"Legumes_Nuts_g_24h_missing...6184",0,65
"Sweets_g_8h_missing...6185",0,65
"Sweets_g_24h_missing...6186",0,65
"Total_g_8h_missing...6187",0,65
"Total_g_24h_missing...6188",0,65
"Staples_bin_8h_missing...6189",0,65
"Staples_bin_24h_missing...6190",0,65
"Vegetables_bin_8h_missing...6191",0,65
"Vegetables_bin_24h_missing...6192",0,65
"Fruits_bin_8h_missing...6193",0,65
"Fruits_bin_24h_missing...6194",0,65
"Animal_Foods_bin_8h_missing...6195",0,65
"Animal_Foods_bin_24h_missing...6196",0,65
"Dairy_Products_bin_8h_missing...6197",0,65
"Dairy_Products_bin_24h_missing...6198",0,65
"Legumes_Nuts_bin_8h_missing...6199",0,65
"Legumes_Nuts_bin_24h_missing...6200",0,65
"Sweets_bin_8h_missing...6201",0,65
"Sweets_bin_24h_missing...6202",0,65
"Meal_bin_8h_missing...6203",0,65
"Meal_bin_24h_missing...6204",0,65
"PPG_spike_prev_missing...6205",0,65
"intermediate_insulin_dose...6206",100,66
"Day...6207",61.4082462017389,66
"Total_g_24h...6208",59.5891288411402,66
"Animal_Foods_bin_8h...6209",47.0743006186133,66
"weekday_num...6210",22.5180463657401,66
"day...6211",22.1604204072029,66
"Dairy_Products_g...6212",5.28846890731484,66
"Non.insulin.hypoglycemic.agents...6213",0,66
"basal_insulin...6214",0,66
"bolus_insulin...6215",0,66
"Intermediate_insulin...6216",0,66
"Staples_g...6217",0,66
"Staples_bin...6218",0,66
"Vegetables_g...6219",0,66
"Vegetables_bin...6220",0,66
"Fruits_g...6221",0,66
"Fruits_bin...6222",0,66
"Animal_Foods_g...6223",0,66
"Animal_Foods_bin...6224",0,66
"Dairy_Products_bin...6225",0,66
"Legumes_Nuts_g...6226",0,66
"Legumes_Nuts_bin...6227",0,66
"Sweets_g...6228",0,66
"Sweets_bin...6229",0,66
"total_g...6230",0,66
"basal_insulin_dose...6231",0,66
"bolus_insulin_dose...6232",0,66
"Insulin_Basal_Time...6233",0,66
"Intermediate_insulin_Time...6234",0,66
"Bolus_insulin_Time...6235",0,66
"Non_Insulin_Time...6236",0,66
"bolus_insulin_dose_time...6237",0,66
"basal_insulin_dose_time...6238",0,66
"intermediate_insulin_dose_time...6239",0,66
"month...6240",0,66
"Staples_g_8h...6241",0,66
"Staples_g_24h...6242",0,66
"Vegetables_g_8h...6243",0,66
"Vegetables_g_24h...6244",0,66
"Fruits_g_8h...6245",0,66
"Fruits_g_24h...6246",0,66
"Animal_Foods_g_8h...6247",0,66
"Animal_Foods_g_24h...6248",0,66
"Dairy_Products_g_8h...6249",0,66
"Dairy_Products_g_24h...6250",0,66
"Legumes_Nuts_g_8h...6251",0,66
"Legumes_Nuts_g_24h...6252",0,66
"Sweets_g_8h...6253",0,66
"Sweets_g_24h...6254",0,66
"Total_g_8h...6255",0,66
"Staples_bin_8h...6256",0,66
"Staples_bin_24h...6257",0,66
"Vegetables_bin_8h...6258",0,66
"Vegetables_bin_24h...6259",0,66
"Fruits_bin_8h...6260",0,66
"Fruits_bin_24h...6261",0,66
"Animal_Foods_bin_24h...6262",0,66
"Dairy_Products_bin_8h...6263",0,66
"Dairy_Products_bin_24h...6264",0,66
"Legumes_Nuts_bin_8h...6265",0,66
"Legumes_Nuts_bin_24h...6266",0,66
"Sweets_bin_8h...6267",0,66
"Sweets_bin_24h...6268",0,66
"Meal_bin_8h...6269",0,66
"Meal_bin_24h...6270",0,66
"Hour...6271",0,66
"Meal_time...6272",0,66
"PPG_spike_prev...6273",0,66
"Staples_g_8h_missing...6274",0,66
"Staples_g_24h_missing...6275",0,66
"Vegetables_g_8h_missing...6276",0,66
"Vegetables_g_24h_missing...6277",0,66
"Fruits_g_8h_missing...6278",0,66
"Fruits_g_24h_missing...6279",0,66
"Animal_Foods_g_8h_missing...6280",0,66
"Animal_Foods_g_24h_missing...6281",0,66
"Dairy_Products_g_8h_missing...6282",0,66
"Dairy_Products_g_24h_missing...6283",0,66
"Legumes_Nuts_g_8h_missing...6284",0,66
"Legumes_Nuts_g_24h_missing...6285",0,66
"Sweets_g_8h_missing...6286",0,66
"Sweets_g_24h_missing...6287",0,66
"Total_g_8h_missing...6288",0,66
"Total_g_24h_missing...6289",0,66
"Staples_bin_24h_missing...6290",0,66
"Vegetables_bin_24h_missing...6291",0,66
"Fruits_bin_24h_missing...6292",0,66
"Animal_Foods_bin_24h_missing...6293",0,66
"Dairy_Products_bin_24h_missing...6294",0,66
"Legumes_Nuts_bin_24h_missing...6295",0,66
"Sweets_bin_24h_missing...6296",0,66
"Meal_bin_24h_missing...6297",0,66
"PPG_spike_prev_missing...6298",0,66
"Total_g_8h...6299",100,67
"Staples_bin...6300",15.7107089368805,67
"Animal_Foods_g_8h...6301",6.2842835747522,67
"Non.insulin.hypoglycemic.agents...6302",0,67
"basal_insulin...6303",0,67
"bolus_insulin...6304",0,67
"Intermediate_insulin...6305",0,67
"Staples_g...6306",0,67
"Vegetables_g...6307",0,67
"Vegetables_bin...6308",0,67
"Fruits_g...6309",0,67
"Fruits_bin...6310",0,67
"Animal_Foods_g...6311",0,67
"Animal_Foods_bin...6312",0,67
"Dairy_Products_g...6313",0,67
"Dairy_Products_bin...6314",0,67
"Legumes_Nuts_g...6315",0,67
"Legumes_Nuts_bin...6316",0,67
"Sweets_g...6317",0,67
"Sweets_bin...6318",0,67
"total_g...6319",0,67
"Day...6320",0,67
"basal_insulin_dose...6321",0,67
"bolus_insulin_dose...6322",0,67
"intermediate_insulin_dose...6323",0,67
"Insulin_Basal_Time...6324",0,67
"Intermediate_insulin_Time...6325",0,67
"Bolus_insulin_Time...6326",0,67
"Non_Insulin_Time...6327",0,67
"bolus_insulin_dose_time...6328",0,67
"basal_insulin_dose_time...6329",0,67
"intermediate_insulin_dose_time...6330",0,67
"day...6331",0,67
"month...6332",0,67
"Staples_g_8h...6333",0,67
"Staples_g_24h...6334",0,67
"Vegetables_g_8h...6335",0,67
"Vegetables_g_24h...6336",0,67
"Fruits_g_8h...6337",0,67
"Fruits_g_24h...6338",0,67
"Animal_Foods_g_24h...6339",0,67
"Dairy_Products_g_8h...6340",0,67
"Dairy_Products_g_24h...6341",0,67
"Legumes_Nuts_g_8h...6342",0,67
"Legumes_Nuts_g_24h...6343",0,67
"Sweets_g_8h...6344",0,67
"Sweets_g_24h...6345",0,67
"Total_g_24h...6346",0,67
"Staples_bin_8h...6347",0,67
"Staples_bin_24h...6348",0,67
"Vegetables_bin_8h...6349",0,67
"Vegetables_bin_24h...6350",0,67
"Fruits_bin_8h...6351",0,67
"Fruits_bin_24h...6352",0,67
"Animal_Foods_bin_8h...6353",0,67
"Animal_Foods_bin_24h...6354",0,67
"Dairy_Products_bin_8h...6355",0,67
"Dairy_Products_bin_24h...6356",0,67
"Legumes_Nuts_bin_8h...6357",0,67
"Legumes_Nuts_bin_24h...6358",0,67
"Sweets_bin_8h...6359",0,67
"Sweets_bin_24h...6360",0,67
"Meal_bin_8h...6361",0,67
"Meal_bin_24h...6362",0,67
"Hour...6363",0,67
"Meal_time...6364",0,67
"weekday_num...6365",0,67
"PPG_spike_prev...6366",0,67
"Staples_g_8h_missing...6367",0,67
"Staples_g_24h_missing...6368",0,67
"Vegetables_g_8h_missing...6369",0,67
"Vegetables_g_24h_missing...6370",0,67
"Fruits_g_8h_missing...6371",0,67
"Fruits_g_24h_missing...6372",0,67
"Animal_Foods_g_8h_missing...6373",0,67
"Animal_Foods_g_24h_missing...6374",0,67
"Dairy_Products_g_8h_missing...6375",0,67
"Dairy_Products_g_24h_missing...6376",0,67
"Legumes_Nuts_g_8h_missing...6377",0,67
"Legumes_Nuts_g_24h_missing...6378",0,67
"Sweets_g_8h_missing...6379",0,67
"Sweets_g_24h_missing...6380",0,67
"Total_g_8h_missing...6381",0,67
"Total_g_24h_missing...6382",0,67
"Staples_bin_24h_missing...6383",0,67
"Vegetables_bin_24h_missing...6384",0,67
"Fruits_bin_24h_missing...6385",0,67
"Animal_Foods_bin_24h_missing...6386",0,67
"Dairy_Products_bin_24h_missing...6387",0,67
"Legumes_Nuts_bin_24h_missing...6388",0,67
"Sweets_bin_24h_missing...6389",0,67
"Meal_bin_24h_missing...6390",0,67
"PPG_spike_prev_missing...6391",0,67
"Fruits_g...6392",100,68
"Hour...6393",37.7217146553147,68
"Fruits_g_24h...6394",31.1796097366144,68
"Legumes_Nuts_bin_8h...6395",30.2632474647713,68
"Animal_Foods_g...6396",18.5086440391123,68
"Legumes_Nuts_g_24h...6397",9.83604082859823,68
"Day...6398",4.70208784681759,68
"Total_g_8h...6399",3.29723977249676,68
"total_g...6400",2.0317358129041,68
"Fruits_g_8h...6401",1.86280302171588,68
"Non.insulin.hypoglycemic.agents...6402",0,68
"basal_insulin...6403",0,68
"bolus_insulin...6404",0,68
"Intermediate_insulin...6405",0,68
"Staples_g...6406",0,68
"Staples_bin...6407",0,68
"Vegetables_g...6408",0,68
"Vegetables_bin...6409",0,68
"Fruits_bin...6410",0,68
"Animal_Foods_bin...6411",0,68
"Dairy_Products_g...6412",0,68
"Dairy_Products_bin...6413",0,68
"Legumes_Nuts_g...6414",0,68
"Legumes_Nuts_bin...6415",0,68
"Sweets_g...6416",0,68
"Sweets_bin...6417",0,68
"basal_insulin_dose...6418",0,68
"bolus_insulin_dose...6419",0,68
"intermediate_insulin_dose...6420",0,68
"Insulin_Basal_Time...6421",0,68
"Intermediate_insulin_Time...6422",0,68
"Bolus_insulin_Time...6423",0,68
"Non_Insulin_Time...6424",0,68
"bolus_insulin_dose_time...6425",0,68
"basal_insulin_dose_time...6426",0,68
"intermediate_insulin_dose_time...6427",0,68
"day...6428",0,68
"month...6429",0,68
"Staples_g_8h...6430",0,68
"Staples_g_24h...6431",0,68
"Vegetables_g_8h...6432",0,68
"Vegetables_g_24h...6433",0,68
"Animal_Foods_g_8h...6434",0,68
"Animal_Foods_g_24h...6435",0,68
"Dairy_Products_g_8h...6436",0,68
"Dairy_Products_g_24h...6437",0,68
"Legumes_Nuts_g_8h...6438",0,68
"Sweets_g_8h...6439",0,68
"Sweets_g_24h...6440",0,68
"Total_g_24h...6441",0,68
"Staples_bin_8h...6442",0,68
"Staples_bin_24h...6443",0,68
